"","time","variable","value","resolution","time","variable","value","resolution","time","variable","value","resolution","time","variable","value","resolution"
"546360",34.498939514,"stress.eid_49320",22819.283203,"10x10x10",34.499164581,"stress.eid_9156",22688.107422,"20x20x10",34.497291565,"stress.eid_4164",20819.527344,"20x20x20",34.494796753,"stress.eid_458",23789.214844,"40x40x40"
"546361",34.599262238,"stress.eid_49320",22733.091797,"10x10x10",34.598983765,"stress.eid_9156",22602.927734,"20x20x10",34.597110748,"stress.eid_4164",20744.126953,"20x20x20",34.594615936,"stress.eid_458",23717.431641,"40x40x40"
"546362",34.699584961,"stress.eid_49320",22647.341797,"10x10x10",34.698802948,"stress.eid_9156",22518.142578,"20x20x10",34.699867249,"stress.eid_4164",20666.876953,"20x20x20",34.69443512,"stress.eid_458",23645.945313,"40x40x40"
"546363",34.799907684,"stress.eid_49320",22562.029297,"10x10x10",34.798622131,"stress.eid_9156",22433.779297,"20x20x10",34.799686432,"stress.eid_4164",20592.205078,"20x20x20",34.794254303,"stress.eid_458",23574.707031,"40x40x40"
"546364",34.899139404,"stress.eid_49320",22478.072266,"10x10x10",34.899906158,"stress.eid_9156",22348.585938,"20x20x10",34.899505615,"stress.eid_4164",20517.896484,"20x20x20",34.899944305,"stress.eid_458",23499.601563,"40x40x40"
"546365",34.999462128,"stress.eid_49320",22393.625,"10x10x10",34.999725342,"stress.eid_9156",22265.080078,"20x20x10",34.999324799,"stress.eid_4164",20443.951172,"20x20x20",34.999763489,"stress.eid_458",23428.953125,"40x40x40"
"546366",35.099784851,"stress.eid_49320",22309.607422,"10x10x10",35.099544525,"stress.eid_9156",22181.970703,"20x20x10",35.099143982,"stress.eid_4164",20370.355469,"20x20x20",35.099582672,"stress.eid_458",23358.556641,"40x40x40"
"546367",35.199016571,"stress.eid_49320",22226.923828,"10x10x10",35.199363708,"stress.eid_9156",22099.289063,"20x20x10",35.198963165,"stress.eid_4164",20297.125,"20x20x20",35.199401855,"stress.eid_458",23288.460938,"40x40x40"
"546368",35.299339294,"stress.eid_49320",22143.755859,"10x10x10",35.299182892,"stress.eid_9156",22017.048828,"20x20x10",35.298782349,"stress.eid_4164",20224.238281,"20x20x20",35.299221039,"stress.eid_458",23218.632813,"40x40x40"
"546369",35.399662018,"stress.eid_49320",22061.015625,"10x10x10",35.399002075,"stress.eid_9156",21935.230469,"20x20x10",35.398601532,"stress.eid_4164",20151.708984,"20x20x20",35.399040222,"stress.eid_458",23149.097656,"40x40x40"
"546370",35.499980927,"stress.eid_49320",21978.693359,"10x10x10",35.498817444,"stress.eid_9156",21853.835938,"20x20x10",35.498420715,"stress.eid_4164",20079.542969,"20x20x20",35.498859406,"stress.eid_458",23079.783203,"40x40x40"
"546371",35.599212646,"stress.eid_49320",21897.681641,"10x10x10",35.598636627,"stress.eid_9156",21772.84375,"20x20x10",35.598239899,"stress.eid_4164",20007.707031,"20x20x20",35.598678589,"stress.eid_458",23010.757813,"40x40x40"
"546372",35.69953537,"stress.eid_49320",21816.197266,"10x10x10",35.699924469,"stress.eid_9156",21691.078125,"20x20x10",35.698059082,"stress.eid_4164",19936.234375,"20x20x20",35.698497772,"stress.eid_458",22942.023438,"40x40x40"
"546373",35.799858093,"stress.eid_49320",21735.125,"10x10x10",35.799743652,"stress.eid_9156",21610.960938,"20x20x10",35.797878265,"stress.eid_4164",19865.091797,"20x20x20",35.798316956,"stress.eid_458",22873.554688,"40x40x40"
"546374",35.899089813,"stress.eid_49320",21655.34375,"10x10x10",35.899562836,"stress.eid_9156",21531.210938,"20x20x10",35.897693634,"stress.eid_4164",19794.300781,"20x20x20",35.898139954,"stress.eid_458",22805.322266,"40x40x40"
"546375",35.999412537,"stress.eid_49320",21575.09375,"10x10x10",35.999382019,"stress.eid_9156",21451.853516,"20x20x10",35.997512817,"stress.eid_4164",19723.857422,"20x20x20",35.997959137,"stress.eid_458",22737.359375,"40x40x40"
"546376",36.09973526,"stress.eid_49320",21495.253906,"10x10x10",36.099197388,"stress.eid_9156",21372.917969,"20x20x10",36.097332001,"stress.eid_4164",19653.751953,"20x20x20",36.09777832,"stress.eid_458",22669.693359,"40x40x40"
"546377",36.19896698,"stress.eid_49320",21416.681641,"10x10x10",36.199016571,"stress.eid_9156",21294.339844,"20x20x10",36.197151184,"stress.eid_4164",19583.982422,"20x20x20",36.197597504,"stress.eid_458",22602.248047,"40x40x40"
"546378",36.299289703,"stress.eid_49320",21337.652344,"10x10x10",36.298835754,"stress.eid_9156",21216.181641,"20x20x10",36.299907684,"stress.eid_4164",19512.513672,"20x20x20",36.297416687,"stress.eid_458",22535.091797,"40x40x40"
"546379",36.399612427,"stress.eid_49320",21259.023438,"10x10x10",36.398654938,"stress.eid_9156",21138.408203,"20x20x10",36.399726868,"stress.eid_4164",19443.421875,"20x20x20",36.39723587,"stress.eid_458",22468.179688,"40x40x40"
"546380",36.49993515,"stress.eid_49320",21180.796875,"10x10x10",36.49994278,"stress.eid_9156",21059.867188,"20x20x10",36.499546051,"stress.eid_4164",19374.673828,"20x20x20",36.497055054,"stress.eid_458",22401.5625,"40x40x40"
"546381",36.59916687,"stress.eid_49320",21103.814453,"10x10x10",36.599761963,"stress.eid_9156",20982.939453,"20x20x10",36.599365234,"stress.eid_4164",19306.259766,"20x20x20",36.596874237,"stress.eid_458",22335.169922,"40x40x40"
"546382",36.699489594,"stress.eid_49320",21026.376953,"10x10x10",36.699577332,"stress.eid_9156",20906.400391,"20x20x10",36.699184418,"stress.eid_4164",19238.166016,"20x20x20",36.69669342,"stress.eid_458",22269.058594,"40x40x40"
"546383",36.799812317,"stress.eid_49320",20949.337891,"10x10x10",36.799396515,"stress.eid_9156",20830.210938,"20x20x10",36.799003601,"stress.eid_4164",19170.414063,"20x20x20",36.796512604,"stress.eid_458",22203.197266,"40x40x40"
"546384",36.899044037,"stress.eid_49320",20873.523438,"10x10x10",36.899215698,"stress.eid_9156",20754.402344,"20x20x10",36.898822784,"stress.eid_4164",19102.988281,"20x20x20",36.896331787,"stress.eid_458",22137.587891,"40x40x40"
"546385",36.999362946,"stress.eid_49320",20797.265625,"10x10x10",36.999034882,"stress.eid_9156",20678.984375,"20x20x10",36.998641968,"stress.eid_4164",19035.878906,"20x20x20",36.99615097,"stress.eid_458",22072.230469,"40x40x40"
"546386",37.099685669,"stress.eid_49320",20721.394531,"10x10x10",37.098854065,"stress.eid_9156",20603.931641,"20x20x10",37.098461151,"stress.eid_4164",18969.097656,"20x20x20",37.095970154,"stress.eid_458",22007.128906,"40x40x40"
"546387",37.198917389,"stress.eid_49320",20646.730469,"10x10x10",37.198673248,"stress.eid_9156",20529.291016,"20x20x10",37.198280334,"stress.eid_4164",18902.640625,"20x20x20",37.195789337,"stress.eid_458",21942.255859,"40x40x40"
"546388",37.299240112,"stress.eid_49320",20571.628906,"10x10x10",37.299957275,"stress.eid_9156",20453.875,"20x20x10",37.298099518,"stress.eid_4164",18836.505859,"20x20x20",37.295608521,"stress.eid_458",21877.673828,"40x40x40"
"546389",37.399562836,"stress.eid_49320",20496.912109,"10x10x10",37.399776459,"stress.eid_9156",20379.994141,"20x20x10",37.397914886,"stress.eid_4164",18770.695313,"20x20x20",37.395427704,"stress.eid_458",21813.34375,"40x40x40"
"546390",37.499885559,"stress.eid_49320",20422.572266,"10x10x10",37.499595642,"stress.eid_9156",20306.464844,"20x20x10",37.49773407,"stress.eid_4164",18705.193359,"20x20x20",37.495246887,"stress.eid_458",21749.25,"40x40x40"
"546391",37.599117279,"stress.eid_49320",20349.417969,"10x10x10",37.599414825,"stress.eid_9156",20233.314453,"20x20x10",37.597553253,"stress.eid_4164",18640.025391,"20x20x20",37.595066071,"stress.eid_458",21685.392578,"40x40x40"
"546392",37.699440002,"stress.eid_49320",20275.833984,"10x10x10",37.699234009,"stress.eid_9156",20160.587891,"20x20x10",37.697372437,"stress.eid_4164",18575.148438,"20x20x20",37.694885254,"stress.eid_458",21621.792969,"40x40x40"
"546393",37.799762726,"stress.eid_49320",20202.623047,"10x10x10",37.799053192,"stress.eid_9156",20088.203125,"20x20x10",37.79719162,"stress.eid_4164",18510.605469,"20x20x20",37.794704437,"stress.eid_458",21558.4375,"40x40x40"
"546394",37.898994446,"stress.eid_49320",20130.578125,"10x10x10",37.898872375,"stress.eid_9156",20016.210938,"20x20x10",37.89994812,"stress.eid_4164",18444.478516,"20x20x20",37.894523621,"stress.eid_458",21495.339844,"40x40x40"
"546395",37.999317169,"stress.eid_49320",20058.113281,"10x10x10",37.998687744,"stress.eid_9156",19944.490234,"20x20x10",37.999767303,"stress.eid_4164",18380.560547,"20x20x20",37.994342804,"stress.eid_458",21432.474609,"40x40x40"
"546396",38.099639893,"stress.eid_49320",19986.013672,"10x10x10",38.099975586,"stress.eid_9156",19872.179688,"20x20x10",38.099586487,"stress.eid_4164",18316.945313,"20x20x20",38.094161987,"stress.eid_458",21369.876953,"40x40x40"
"546397",38.199962616,"stress.eid_49320",19914.283203,"10x10x10",38.199794769,"stress.eid_9156",19801.277344,"20x20x10",38.19940567,"stress.eid_4164",18253.644531,"20x20x20",38.199855804,"stress.eid_458",21303.830078,"40x40x40"
"546398",38.299194336,"stress.eid_49320",19843.695313,"10x10x10",38.299613953,"stress.eid_9156",19730.697266,"20x20x10",38.299224854,"stress.eid_4164",18190.648438,"20x20x20",38.299674988,"stress.eid_458",21241.742188,"40x40x40"
"546399",38.399517059,"stress.eid_49320",19772.691406,"10x10x10",38.399433136,"stress.eid_9156",19660.488281,"20x20x10",38.399044037,"stress.eid_4164",18127.962891,"20x20x20",38.399494171,"stress.eid_458",21179.875,"40x40x40"
"546400",38.499835968,"stress.eid_49320",19702.050781,"10x10x10",38.499252319,"stress.eid_9156",19590.630859,"20x20x10",38.49886322,"stress.eid_4164",18065.583984,"20x20x20",38.499313354,"stress.eid_458",21118.232422,"40x40x40"
"546401",38.599067688,"stress.eid_49320",19632.533203,"10x10x10",38.599067688,"stress.eid_9156",19521.119141,"20x20x10",38.598682404,"stress.eid_4164",18003.486328,"20x20x20",38.599132538,"stress.eid_458",21056.845703,"40x40x40"
"546402",38.699390411,"stress.eid_49320",19562.607422,"10x10x10",38.698886871,"stress.eid_9156",19451.931641,"20x20x10",38.698501587,"stress.eid_4164",17941.708984,"20x20x20",38.698951721,"stress.eid_458",20995.705078,"40x40x40"
"546403",38.799713135,"stress.eid_49320",19493.037109,"10x10x10",38.798706055,"stress.eid_9156",19383.148438,"20x20x10",38.79832077,"stress.eid_4164",17880.216797,"20x20x20",38.798770905,"stress.eid_458",20934.753906,"40x40x40"
"546404",38.898944855,"stress.eid_49320",19424.574219,"10x10x10",38.898525238,"stress.eid_9156",19314.708984,"20x20x10",38.898136139,"stress.eid_4164",17819.029297,"20x20x20",38.898590088,"stress.eid_458",20874.083984,"40x40x40"
"546405",38.999267578,"stress.eid_49320",19355.710938,"10x10x10",38.99981308,"stress.eid_9156",19245.628906,"20x20x10",38.997955322,"stress.eid_4164",17758.130859,"20x20x20",38.998409271,"stress.eid_458",20813.638672,"40x40x40"
"546406",39.099590302,"stress.eid_49320",19287.197266,"10x10x10",39.099632263,"stress.eid_9156",19177.9375,"20x20x10",39.097774506,"stress.eid_4164",17697.537109,"20x20x20",39.098228455,"stress.eid_458",20753.447266,"40x40x40"
"546407",39.199913025,"stress.eid_49320",19219.037109,"10x10x10",39.199451447,"stress.eid_9156",19110.583984,"20x20x10",39.197593689,"stress.eid_4164",17637.234375,"20x20x20",39.198047638,"stress.eid_458",20693.460938,"40x40x40"
"546408",39.299144745,"stress.eid_49320",19151.955078,"10x10x10",39.299266815,"stress.eid_9156",19043.550781,"20x20x10",39.297412872,"stress.eid_4164",17577.224609,"20x20x20",39.297866821,"stress.eid_458",20633.742188,"40x40x40"
"546409",39.399467468,"stress.eid_49320",19084.482422,"10x10x10",39.399085999,"stress.eid_9156",18976.820313,"20x20x10",39.397232056,"stress.eid_4164",17517.492188,"20x20x20",39.397686005,"stress.eid_458",20574.210938,"40x40x40"
"546410",39.499790192,"stress.eid_49320",19017.355469,"10x10x10",39.498905182,"stress.eid_9156",18910.408203,"20x20x10",39.499988556,"stress.eid_4164",17456.316406,"20x20x20",39.497505188,"stress.eid_458",20514.941406,"40x40x40"
"546411",39.599021912,"stress.eid_49320",18951.291016,"10x10x10",39.598724365,"stress.eid_9156",18844.330078,"20x20x10",39.599807739,"stress.eid_4164",17397.181641,"20x20x20",39.597324371,"stress.eid_458",20455.894531,"40x40x40"
"546412",39.699344635,"stress.eid_49320",18884.84375,"10x10x10",39.698543549,"stress.eid_9156",18778.537109,"20x20x10",39.699626923,"stress.eid_4164",17338.330078,"20x20x20",39.697143555,"stress.eid_458",20397.083984,"40x40x40"
"546413",39.799667358,"stress.eid_49320",18818.734375,"10x10x10",39.79983139,"stress.eid_9156",18712.117188,"20x20x10",39.799446106,"stress.eid_4164",17279.763672,"20x20x20",39.796962738,"stress.eid_458",20338.507813,"40x40x40"
"546414",39.899986267,"stress.eid_49320",18752.960938,"10x10x10",39.899646759,"stress.eid_9156",18646.966797,"20x20x10",39.899265289,"stress.eid_4164",17221.476563,"20x20x20",39.896785736,"stress.eid_458",20280.15625,"40x40x40"
"546415",39.999217987,"stress.eid_49320",18688.236328,"10x10x10",39.999465942,"stress.eid_9156",18582.160156,"20x20x10",39.999084473,"stress.eid_4164",17163.472656,"20x20x20",39.996604919,"stress.eid_458",20222.027344,"40x40x40"
"546416",40.09954071,"stress.eid_49320",18623.128906,"10x10x10",40.099285126,"stress.eid_9156",18517.726563,"20x20x10",40.098903656,"stress.eid_4164",17105.755859,"20x20x20",40.096424103,"stress.eid_458",20164.085938,"40x40x40"
"546417",40.199863434,"stress.eid_49320",18558.357422,"10x10x10",40.199104309,"stress.eid_9156",18453.634766,"20x20x10",40.198722839,"stress.eid_4164",17048.3125,"20x20x20",40.196243286,"stress.eid_458",20106.414063,"40x40x40"
"546418",40.299095154,"stress.eid_49320",18494.613281,"10x10x10",40.298923492,"stress.eid_9156",18389.859375,"20x20x10",40.298542023,"stress.eid_4164",16991.140625,"20x20x20",40.296062469,"stress.eid_458",20048.964844,"40x40x40"
"546419",40.399417877,"stress.eid_49320",18430.494141,"10x10x10",40.398742676,"stress.eid_9156",18326.435547,"20x20x10",40.398357391,"stress.eid_4164",16934.251953,"20x20x20",40.395881653,"stress.eid_458",19991.742188,"40x40x40"
"546420",40.499740601,"stress.eid_49320",18366.703125,"10x10x10",40.498561859,"stress.eid_9156",18263.337891,"20x20x10",40.498176575,"stress.eid_4164",16877.634766,"20x20x20",40.495700836,"stress.eid_458",19934.728516,"40x40x40"
"546421",40.598972321,"stress.eid_49320",18303.927734,"10x10x10",40.599849701,"stress.eid_9156",18199.619141,"20x20x10",40.597995758,"stress.eid_4164",16821.300781,"20x20x20",40.59552002,"stress.eid_458",19877.927734,"40x40x40"
"546422",40.699295044,"stress.eid_49320",18240.78125,"10x10x10",40.69966507,"stress.eid_9156",18137.150391,"20x20x10",40.697814941,"stress.eid_4164",16765.232422,"20x20x20",40.695339203,"stress.eid_458",19821.345703,"40x40x40"
"546423",40.799617767,"stress.eid_49320",18177.960938,"10x10x10",40.799484253,"stress.eid_9156",18074.994141,"20x20x10",40.797634125,"stress.eid_4164",16709.435547,"20x20x20",40.795158386,"stress.eid_458",19765.035156,"40x40x40"
"546424",40.899940491,"stress.eid_49320",18115.458984,"10x10x10",40.899303436,"stress.eid_9156",18013.136719,"20x20x10",40.897453308,"stress.eid_4164",16653.908203,"20x20x20",40.89497757,"stress.eid_458",19708.869141,"40x40x40"
"546425",40.999172211,"stress.eid_49320",18053.951172,"10x10x10",40.99912262,"stress.eid_9156",17951.554688,"20x20x10",40.997272491,"stress.eid_4164",16598.658203,"20x20x20",40.994796753,"stress.eid_458",19652.970703,"40x40x40"
"546426",41.099494934,"stress.eid_49320",17992.082031,"10x10x10",41.098941803,"stress.eid_9156",17890.298828,"20x20x10",41.097091675,"stress.eid_4164",16543.667969,"20x20x20",41.094615936,"stress.eid_458",19597.257813,"40x40x40"
"546427",41.199817657,"stress.eid_49320",17930.527344,"10x10x10",41.198760986,"stress.eid_9156",17829.320313,"20x20x10",41.199848175,"stress.eid_4164",16487.337891,"20x20x20",41.19443512,"stress.eid_458",19541.814453,"40x40x40"
"546428",41.299049377,"stress.eid_49320",17869.953125,"10x10x10",41.29858017,"stress.eid_9156",17768.691406,"20x20x10",41.299667358,"stress.eid_4164",16432.882813,"20x20x20",41.294254303,"stress.eid_458",19486.558594,"40x40x40"
"546429",41.399368286,"stress.eid_49320",17809.023438,"10x10x10",41.399864197,"stress.eid_9156",17707.5,"20x20x10",41.399486542,"stress.eid_4164",16378.692383,"20x20x20",41.399944305,"stress.eid_458",19428.263672,"40x40x40"
"546430",41.49969101,"stress.eid_49320",17748.404297,"10x10x10",41.49968338,"stress.eid_9156",17647.503906,"20x20x10",41.499305725,"stress.eid_4164",16324.767578,"20x20x20",41.499763489,"stress.eid_458",19373.460938,"40x40x40"
"546431",41.598922729,"stress.eid_49320",17688.748047,"10x10x10",41.599502563,"stress.eid_9156",17587.888672,"20x20x10",41.599124908,"stress.eid_4164",16271.109375,"20x20x20",41.599586487,"stress.eid_458",19318.845703,"40x40x40"
"546432",41.699245453,"stress.eid_49320",17628.744141,"10x10x10",41.699321747,"stress.eid_9156",17528.552734,"20x20x10",41.698944092,"stress.eid_4164",16217.696289,"20x20x20",41.69940567,"stress.eid_458",19264.449219,"40x40x40"
"546433",41.799568176,"stress.eid_49320",17569.044922,"10x10x10",41.79914093,"stress.eid_9156",17469.5625,"20x20x10",41.798763275,"stress.eid_4164",16164.548828,"20x20x20",41.799224854,"stress.eid_458",19210.248047,"40x40x40"
"546434",41.8998909,"stress.eid_49320",17509.652344,"10x10x10",41.898956299,"stress.eid_9156",17410.859375,"20x20x10",41.898578644,"stress.eid_4164",16111.667969,"20x20x20",41.899044037,"stress.eid_458",19156.310547,"40x40x40"
"546435",41.99912262,"stress.eid_49320",17451.205078,"10x10x10",41.998775482,"stress.eid_9156",17352.4375,"20x20x10",41.998397827,"stress.eid_4164",16059.036133,"20x20x20",41.99886322,"stress.eid_458",19102.515625,"40x40x40"
"546436",42.099445343,"stress.eid_49320",17392.40625,"10x10x10",42.098594666,"stress.eid_9156",17294.310547,"20x20x10",42.09821701,"stress.eid_4164",16006.65332,"20x20x20",42.098682404,"stress.eid_458",19048.976563,"40x40x40"
"546437",42.199768066,"stress.eid_49320",17333.917969,"10x10x10",42.199882507,"stress.eid_9156",17235.621094,"20x20x10",42.198036194,"stress.eid_4164",15954.530273,"20x20x20",42.198501587,"stress.eid_458",18995.640625,"40x40x40"
"546438",42.298999786,"stress.eid_49320",17276.355469,"10x10x10",42.299701691,"stress.eid_9156",17178.072266,"20x20x10",42.297855377,"stress.eid_4164",15902.654297,"20x20x20",42.29832077,"stress.eid_458",18942.488281,"40x40x40"
"546439",42.39932251,"stress.eid_49320",17218.455078,"10x10x10",42.399520874,"stress.eid_9156",17120.787109,"20x20x10",42.397674561,"stress.eid_4164",15851.029297,"20x20x20",42.398139954,"stress.eid_458",18889.576172,"40x40x40"
"546440",42.499645233,"stress.eid_49320",17160.847656,"10x10x10",42.499336243,"stress.eid_9156",17063.806641,"20x20x10",42.497493744,"stress.eid_4164",15799.662109,"20x20x20",42.497959137,"stress.eid_458",18836.837891,"40x40x40"
"546441",42.599967957,"stress.eid_49320",17103.539063,"10x10x10",42.599155426,"stress.eid_9156",17007.107422,"20x20x10",42.597312927,"stress.eid_4164",15748.53125,"20x20x20",42.59777832,"stress.eid_458",18784.314453,"40x40x40"
"546442",42.699199677,"stress.eid_49320",17047.138672,"10x10x10",42.698974609,"stress.eid_9156",16950.6875,"20x20x10",42.697132111,"stress.eid_4164",15697.65625,"20x20x20",42.697597504,"stress.eid_458",18732.003906,"40x40x40"
"546443",42.7995224,"stress.eid_49320",16990.408203,"10x10x10",42.798793793,"stress.eid_9156",16894.566406,"20x20x10",42.799888611,"stress.eid_4164",15645.541016,"20x20x20",42.797416687,"stress.eid_458",18679.890625,"40x40x40"
"546444",42.899841309,"stress.eid_49320",16933.96875,"10x10x10",42.898612976,"stress.eid_9156",16838.701172,"20x20x10",42.899707794,"stress.eid_4164",15595.152344,"20x20x20",42.89723587,"stress.eid_458",18627.976563,"40x40x40"
"546445",42.999073029,"stress.eid_49320",16878.425781,"10x10x10",42.999900818,"stress.eid_9156",16782.273438,"20x20x10",42.999526978,"stress.eid_4164",15545.017578,"20x20x20",42.997055054,"stress.eid_458",18576.265625,"40x40x40"
"546446",43.099395752,"stress.eid_49320",16822.556641,"10x10x10",43.099716187,"stress.eid_9156",16726.984375,"20x20x10",43.099346161,"stress.eid_4164",15495.129883,"20x20x20",43.096874237,"stress.eid_458",18524.751953,"40x40x40"
"546447",43.199718475,"stress.eid_49320",16766.972656,"10x10x10",43.19953537,"stress.eid_9156",16671.960938,"20x20x10",43.199165344,"stress.eid_4164",15445.481445,"20x20x20",43.19669342,"stress.eid_458",18473.455078,"40x40x40"
"546448",43.298950195,"stress.eid_49320",16712.273438,"10x10x10",43.299354553,"stress.eid_9156",16617.248047,"20x20x10",43.298984528,"stress.eid_4164",15396.074219,"20x20x20",43.296512604,"stress.eid_458",18422.347656,"40x40x40"
"546449",43.399272919,"stress.eid_49320",16657.25,"10x10x10",43.399173737,"stress.eid_9156",16562.806641,"20x20x10",43.398799896,"stress.eid_4164",15346.896484,"20x20x20",43.396331787,"stress.eid_458",18371.419922,"40x40x40"
"546450",43.499595642,"stress.eid_49320",16602.509766,"10x10x10",43.49899292,"stress.eid_9156",16508.582031,"20x20x10",43.49861908,"stress.eid_4164",15297.963867,"20x20x20",43.49615097,"stress.eid_458",18320.75,"40x40x40"
"546451",43.599918365,"stress.eid_49320",16548.050781,"10x10x10",43.598812103,"stress.eid_9156",16454.666016,"20x20x10",43.598438263,"stress.eid_4164",15249.258789,"20x20x20",43.595970154,"stress.eid_458",18270.228516,"40x40x40"
"546452",43.699150085,"stress.eid_49320",16494.457031,"10x10x10",43.698631287,"stress.eid_9156",16400.96875,"20x20x10",43.698257446,"stress.eid_4164",15200.806641,"20x20x20",43.695789337,"stress.eid_458",18219.894531,"40x40x40"
"546453",43.799472809,"stress.eid_49320",16440.544922,"10x10x10",43.79845047,"stress.eid_9156",16347.545898,"20x20x10",43.79807663,"stress.eid_4164",15152.571289,"20x20x20",43.795608521,"stress.eid_458",18169.787109,"40x40x40"
"546454",43.899795532,"stress.eid_49320",16386.912109,"10x10x10",43.899734497,"stress.eid_9156",16293.637695,"20x20x10",43.897895813,"stress.eid_4164",15104.573242,"20x20x20",43.895431519,"stress.eid_458",18119.861328,"40x40x40"
"546455",43.999027252,"stress.eid_49320",16334.129883,"10x10x10",43.99955368,"stress.eid_9156",16240.799805,"20x20x10",43.997714996,"stress.eid_4164",15056.819336,"20x20x20",43.995250702,"stress.eid_458",18070.126953,"40x40x40"
